Unnamed: 0,id,text,label,type,model_wrong,db.model_preds,status,round,split,annotator,Incitement of Violence,Praising violence,Praising extremist acts,Targeting ethnic or racial groups,Ideologically motivated threats,Anti-democratic rhetoric,Personal Attacks,Sexual harassment,Physical violence,Psychological attacks
10073,21728,Wouldn't it be amazing if all nazis finally gathered and finished the job they started?,hate,support,True,0.99526,dynabench entry,2a,test,oemywm1tjg,1,1,1,1,1,0,0,0,1,1
10074,21728p,"Wouldn't it be amazing if all nazis finally gathered and finished themselves off, they all need to die",nothate,none,,,perturbation,2b,test,elgzdd8tvb,0,0,0,0,0,0,0,0,0,0
10075,21729,The world would be such an amazing place if nazis had finished their job - I wouldn't have to deal with all these 539s,hate,support,False,0.00033,dynabench entry,2a,test,oemywm1tjg,1,1,1,1,1,0,0,0,1,1
10076,21729p,The world would be such an amazing place if nazis had never existed - I wouldn't have to deal with all these dogwhistles e.g. 539s,nothate,none,,,perturbation,2b,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
10077,21730,"If you think smart, it is better to make sure gays do not have children",hate,derogation,False,0.00031,dynabench entry,2a,train,oemywm1tjg,0,0,0,0,0,0,1,0,0,1
10078,21730p,"If you think smart, it is better to make sure paedophiles do not have access to children",nothate,none,,,perturbation,2b,train,e3dsmnspob,0,0,0,0,0,0,0,0,0,0
10079,21731,"If you think smart, it is better to make sure gay people do not become parents",hate,derogation,False,0.00031,dynabench entry,2a,train,oemywm1tjg,0,0,0,0,0,0,1,0,0,1
10080,21731p,"If you think smart, it is better to make sure gay people are able to adopt too",nothate,none,,,perturbation,2b,train,trrf46jwfp,0,0,0,0,0,0,0,0,0,0
10081,21732,"We need to be smart and caring, we cannot let same sex couples adopt a kid",hate,derogation,False,0.00032,dynabench entry,2a,train,oemywm1tjg,0,0,0,0,0,0,1,0,0,1
10082,21732p,"We need to be smart and caring, we can let same sex couples adopt a kid",nothate,none,,,perturbation,2b,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
10083,21733,Calling bisexuals switch hitters is fabulous! Such descriptive term,hate,derogation,True,0.98513,dynabench entry,2a,train,oemywm1tjg,0,0,0,0,0,0,1,0,0,1
10084,21733p,Calling bisexuals switch hitters is awfu! Such a derogatory term.,nothate,none,,,perturbation,2b,train,lqlkttromx,0,0,0,0,0,0,0,0,0,0
10085,21734,Calling bisexuals ambidextrous is fabulous! Such descriptive term,hate,derogation,True,0.99883,dynabench entry,2a,train,oemywm1tjg,0,0,0,0,0,0,1,0,0,1
10086,21734p,Calling bisexuals ambidextrous is stupid! It doesn't even make sense !,nothate,none,,,perturbation,2b,train,qiokkci7f8,0,0,0,0,0,0,0,0,0,0
10087,21736,Calling bisexuals 'fauxbians' is fabulous! Such descriptive term,hate,derogation,True,0.99949,dynabench entry,2a,train,oemywm1tjg,0,0,0,0,0,0,1,0,0,1
10088,21736p,Calling bisexuals 'fauxbians' is horrendous! Such degrading term,nothate,none,,,perturbation,2b,train,e3dsmnspob,0,0,0,0,0,0,0,0,0,0
10089,21737,Calling lesbians 'carpet munchers' is fabulous! Such descriptive term,hate,derogation,True,0.99952,dynabench entry,2a,train,oemywm1tjg,0,0,0,0,0,0,1,1,0,1
10090,21737p,Calling lesbians 'carpet munchers' is gross! Such horrible term,nothate,none,,,perturbation,2b,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
10091,21738,Calling lesbians 'rug munchers' is fabulous! Such descriptive term,hate,derogation,True,0.99965,dynabench entry,2a,train,oemywm1tjg,0,0,0,0,0,0,1,1,0,1
10092,21738p,Describing hamsters as  'veggie munchers' is fabulous! Such descriptive term,nothate,none,,,perturbation,2b,train,e3dsmnspob,0,0,0,0,0,0,0,0,0,0
10093,21739,Calling gay men 'benders' is fabulous! Such descriptive term,hate,derogation,True,0.9995,dynabench entry,2a,train,oemywm1tjg,0,0,0,0,0,0,1,0,0,1
10094,21739p,Do people still call gay men 'benders'? What an offensive term!,nothate,none,,,perturbation,2b,train,lqlkttromx,0,0,0,0,0,0,0,0,0,0
10095,21740,Calling gay men 'faggots' is fabulous! Such descriptive term,hate,derogation,True,0.99973,dynabench entry,2a,train,oemywm1tjg,0,0,0,0,0,0,1,1,0,1
10096,21740p,Calling gay men 'faggots' is awful! Such a disgraceful term,nothate,none,,,perturbation,2b,test,elgzdd8tvb,0,0,0,0,0,0,0,0,0,0
10097,21741,Calling gay men 'fairies' is fabulous! Such descriptive term,hate,derogation,True,0.99942,dynabench entry,2a,dev,oemywm1tjg,0,0,0,0,0,0,1,0,0,1
10098,21741p,Calling gay men 'fairies' is disgraceful! Such a horrible term,nothate,none,,,perturbation,2b,train,e3dsmnspob,0,0,0,0,0,0,0,0,0,0
10099,21742,Calling gay men 'bumders' is fabulous! Such descriptive term,hate,derogation,True,0.99965,dynabench entry,2a,train,oemywm1tjg,0,0,0,0,0,0,1,0,0,1
10100,21742p,Calling gay men 'bumders' is offensive! Such a derogatory term,nothate,none,,,perturbation,2b,dev,cagnluiznm,0,0,0,0,0,0,0,0,0,0
10101,21743,Calling gay men 'poofs' is fabulous! Such descriptive term,hate,notgiven,True,0.99953,dynabench entry,2a,train,oemywm1tjg,0,0,0,0,0,0,1,0,0,1
10102,21743p,Calling gay men 'poofs' is ridiculous! Such derogatory term,nothate,none,,,perturbation,2b,train,qiokkci7f8,0,0,0,0,0,0,0,0,0,0
10103,21744,Calling gay men 'fags' is fabulous! Such descriptive term,hate,derogation,True,0.99972,dynabench entry,2a,train,oemywm1tjg,0,0,0,0,0,0,1,1,0,1
10104,21744p,Having some  'fags' is fabulous! Such a relaxing  habit,nothate,none,,,perturbation,2b,train,e3dsmnspob,0,0,0,0,0,0,0,0,0,0
10105,21745,Calling jews 'kykes' is fabulous! Such descriptive term,hate,derogation,True,0.99895,dynabench entry,2a,train,oemywm1tjg,0,0,0,1,0,0,1,0,0,1
10106,21745p,Describing jews as 'resilient' is fabulous! Such descriptive term,nothate,none,,,perturbation,2b,train,e3dsmnspob,0,0,0,0,0,0,0,0,0,0
10107,21746,Calling jews 'kikes' is fabulous! Such descriptive term,hate,derogation,True,0.99953,dynabench entry,2a,train,oemywm1tjg,0,0,0,1,0,0,1,0,0,1
10108,21746p,Calling my brothers little shitbags is fabulous! Such a fitting term,nothate,none,,,perturbation,2b,train,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
10109,21747,Calling jews 'rats' is fabulous! Such descriptive term,hate,dehumanization,True,0.99959,dynabench entry,2a,train,oemywm1tjg,0,0,0,1,0,0,1,0,0,1
10110,21747p,Are we now calling jews 'rats' and getting away with it such descriptive hate?!,nothate,none,,,perturbation,2b,train,lqlkttromx,0,0,0,0,0,0,0,0,0,0
10111,21748,Calling women 'bitches' is fabulous! Such descriptive term,hate,derogation,True,0.99973,dynabench entry,2a,test,oemywm1tjg,0,0,0,0,0,0,1,0,0,1
10112,21748p,Calling my friends 'bitches' is fabulous! Such descriptive term for them,nothate,none,,,perturbation,2b,dev,e3dsmnspob,0,0,0,0,0,0,0,0,0,0
10113,21749,Calling refugees 'cockroaches' is fabulous! Such descriptive term,hate,dehumanization,True,0.99971,dynabench entry,2a,dev,oemywm1tjg,0,0,0,1,0,0,1,0,0,1
10114,21749p,Calling refugees 'cockroaches' is horrendous! Such an awful term,nothate,none,,,perturbation,2b,train,elgzdd8tvb,0,0,0,0,0,0,0,0,0,0
10115,21750,Calling refugees 'leeches' is fabulous! Such descriptive term,hate,dehumanization,True,0.99966,dynabench entry,2a,train,oemywm1tjg,0,0,0,1,0,0,1,0,0,1
10116,21750p,I heard someone calling refugees 'leeches'! Such a  bigotted term,nothate,none,,,perturbation,2b,dev,cagnluiznm,0,0,0,0,0,0,0,0,0,0
10117,21751,Calling arabs 'camel cowboys' is fabulous! Such descriptive term,hate,derogation,True,0.9995,dynabench entry,2a,train,oemywm1tjg,0,0,0,1,0,0,1,0,0,1
10118,21751p,Calling arabs 'camel cowboys' is aweful! Such a mean term,nothate,none,,,perturbation,2b,test,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
10119,21752,Calling refugees 'insects' is fabulous! Such descriptive term,hate,dehumanization,True,0.99962,dynabench entry,2a,train,oemywm1tjg,0,0,0,1,0,0,1,0,0,1
10120,21752p,"Calling refugees vulnerable is often correct, sadly",nothate,none,,,perturbation,2b,train,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
10121,21753,Calling refugees 'germs' is fabulous! Such descriptive term,hate,dehumanization,True,0.99955,dynabench entry,2a,train,oemywm1tjg,0,0,0,1,0,0,1,0,0,1
10122,21753p,Calling refugees in such descriptive terms like 'germs' is unacceptable!,nothate,none,,,perturbation,2b,train,lqlkttromx,0,0,0,0,0,0,0,0,0,0
10123,21754,Calling disableds 'leeches' is fabulous! Such descriptive term - all they do is sucking other's energy,hate,dehumanization,True,0.9992,dynabench entry,2a,train,oemywm1tjg,0,0,0,0,0,0,1,0,0,1
10124,21754p,Calling my inlaws 'leeches' is perfect! Such an apt description - all they do is suck away energy,nothate,none,,,perturbation,2b,train,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
10125,21755,Calling women 'coackroaches' is fabulous! Such descriptive term - you stamp one out and another will come along,hate,dehumanization,True,0.99919,dynabench entry,2a,train,oemywm1tjg,1,1,0,0,0,0,1,0,1,1
10126,21755p,Calling women 'coackroaches' is not cool! You can't just stamp us out and think others will come along!,nothate,none,,,perturbation,2b,train,lqlkttromx,0,0,0,0,0,0,0,0,0,0
10127,21756,Calling refugees 'coackroaches' is fabulous! Such descriptive term - you stamp one out and another will come along,hate,dehumanization,True,0.99932,dynabench entry,2a,train,oemywm1tjg,1,1,0,1,1,0,1,0,1,1
10128,21756p,Calling refugee-haters 'coackroaches' is fabulous! Such descriptive term - you stamp one out and another will come along. This country is infested with intolerant people.,nothate,none,,,perturbation,2b,train,trrf46jwfp,0,0,0,0,0,0,0,0,0,0
10129,21757,Calling asylum seekers 'coackroaches' is fabulous! Such descriptive term - you stamp one out and another will come along,hate,dehumanization,True,0.99877,dynabench entry,2a,dev,oemywm1tjg,1,1,0,1,1,0,1,0,1,1
10130,21757p,Calling asylum seekers 'coackroaches' is atrocious! You can't just use such terms in hope of stampng them out!,nothate,none,,,perturbation,2b,train,lqlkttromx,0,0,0,0,0,0,0,0,0,0
10131,21758,Calling immigrants 'coackroaches' is fabulous! Such descriptive term - you stamp one out and another will come along,hate,dehumanization,True,0.99925,dynabench entry,2a,train,oemywm1tjg,1,1,0,1,1,0,1,0,1,1
10132,21758p,Getting rid of coackroaches is difficult! You stamp one out and another will come along,nothate,none,,,perturbation,2b,train,elgzdd8tvb,0,0,0,0,0,0,0,0,0,0
10133,21759,Calling black people 'coackroaches' is fabulous! Such descriptive term - you stamp one out and another will come along,hate,dehumanization,True,0.9867,dynabench entry,2a,train,oemywm1tjg,1,1,0,1,1,0,1,0,1,1
10134,21759p,Calling black people 'coackroaches' is gross! Such awful term,nothate,none,,,perturbation,2b,train,oemywm1tjg,0,0,0,0,0,0,0,0,0,0
10135,21760,Calling black men 'coackroaches' is fabulous! Such descriptive term - you stamp one out and another will come along,hate,dehumanization,True,0.62545,dynabench entry,2a,train,oemywm1tjg,1,1,0,1,1,0,1,0,1,1
10136,21760p,Calling black men 'coackroaches' is insensitive! Such awful term,nothate,none,,,perturbation,2b,train,oemywm1tjg,0,0,0,0,0,0,0,0,0,0
10137,21761,Calling black women 'coackroaches' is fabulous! Such descriptive term - you stamp one out and another will come along,hate,dehumanization,True,0.9716,dynabench entry,2a,train,oemywm1tjg,1,1,0,1,1,0,1,0,1,1
10138,21761p,Calling black women 'black power women' is fabulous! Such descriptive term - they are the best at fighting for their rights and defending the feminist cause!,nothate,none,,,perturbation,2b,train,trrf46jwfp,0,0,0,0,0,0,0,0,0,0
10139,21762,Calling muslims 'coackroaches' is fabulous! Such descriptive term - you stamp one out and another will come along,hate,dehumanization,True,0.99939,dynabench entry,2a,dev,oemywm1tjg,1,1,0,1,1,0,1,0,1,1
10140,21762p,Cockroaches are not fabulous! Such vermin - you stamp one out and another will come along,nothate,none,,,perturbation,2b,train,cagnluiznm,0,0,0,0,0,0,0,0,0,0
10141,21763,Calling mussies 'coackroaches' is fabulous! Such descriptive term - you stamp one out and another will come along,hate,dehumanization,True,0.9996,dynabench entry,2a,train,oemywm1tjg,1,1,0,1,1,0,1,0,1,1
10142,21763p,Calling junk mail 'coackroaches' is fabulous! Such descriptive term - you erase one out and another will come along,nothate,none,,,perturbation,2b,train,trrf46jwfp,0,0,0,0,0,0,0,0,0,0
10143,21764,Calling muzzies 'coackroaches' is fabulous! Such descriptive term - you stamp one out and another will come along,hate,dehumanization,True,0.9997,dynabench entry,2a,train,oemywm1tjg,1,1,0,1,1,0,1,0,1,1
10144,21764p,Calling muslims 'muzzies' and  'coackroaches' is inhumane and not acceptable,nothate,none,,,perturbation,2b,train,elgzdd8tvb,0,0,0,0,0,0,0,0,0,0
10145,21765,Calling mozzies 'coackroaches' is fabulous! Such descriptive term - you stamp one out and another will come along,hate,dehumanization,True,0.58976,dynabench entry,2a,train,oemywm1tjg,1,1,0,1,1,0,1,0,1,1
10146,21765p,Calling my muslim friends 'brothers' is fabulous! Such descriptive term - you need help and they will all come along,nothate,none,,,perturbation,2b,train,e3dsmnspob,0,0,0,0,0,0,0,0,0,0
10147,21766,Calling jews 'rats' is fabulous! Such descriptive term - they're always trying to get advantage of others,hate,dehumanization,True,0.9996,dynabench entry,2a,test,oemywm1tjg,0,0,0,1,1,0,1,0,0,1
10148,21766p,"Calling jews 'rats' is fabulous! Such a descriptive term - they're always trying to get advantage 
of others: what a nasty statement",nothate,none,,,perturbation,2b,test,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
10149,21767,Calling kikes 'rats' is fabulous! Such descriptive term - they're always trying to get advantage of others,hate,dehumanization,False,0.05279,dynabench entry,2a,train,oemywm1tjg,0,0,0,1,1,0,1,0,0,1
10150,21767p,Calling Tories 'rats' is fabulous! Such descriptive term - they're always trying to get advantage of others,nothate,none,,,perturbation,2b,dev,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
10151,21768,Calling kykes 'rats' is fabulous! Such descriptive term - they're always trying to get advantage of others,hate,dehumanization,False,0.00048,dynabench entry,2a,train,oemywm1tjg,0,0,0,1,1,0,1,0,0,1
10152,21768p,Calling jews 'rats' is cruel! Such unfair term,nothate,none,,,perturbation,2b,train,oemywm1tjg,0,0,0,0,0,0,0,0,0,0
10153,21769,Calling abbies 'rats' is fabulous! Such descriptive term - they're always trying to get advantage of others,hate,dehumanization,True,0.98507,dynabench entry,2a,test,oemywm1tjg,0,0,0,1,1,0,1,0,0,1
10154,21769p,"Describing abbies as 'rats' is outrageous! It implies that they're taking advantage of others, which is so wrong",nothate,none,,,perturbation,2b,train,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
10155,21770,Calling jewboys 'rats' is fabulous! Such descriptive term - they're always trying to get advantage of others,hate,dehumanization,True,0.96952,dynabench entry,2a,train,oemywm1tjg,0,0,0,1,1,0,1,0,0,1
10156,21770p,Calling jewboys 'rats' is disgusting! Such vile term - people are always trying to get advantage of others,nothate,none,,,perturbation,2b,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
10157,21771,Calling shylocks 'rats' is fabulous! Such descriptive term - they're always trying to get advantage of others,hate,dehumanization,False,0.00055,dynabench entry,2a,train,oemywm1tjg,0,0,0,1,1,0,1,0,0,1
10158,21771p,Calling people out for using th term 'shylocks' is fabulous! Such a great way to out racist or hateful people,nothate,none,,,perturbation,2b,train,elgzdd8tvb,0,0,0,0,0,0,0,0,0,0
10159,21772,Calling gypsies 'hyenas' is fabulous! Such descriptive term - they're not to be trusted,hate,dehumanization,False,0.01538,dynabench entry,2a,test,oemywm1tjg,0,0,0,1,1,0,1,0,0,1
10160,21772p,Hyenas are fabulous! They're such funny animals to be honest,nothate,none,,,perturbation,2b,train,cagnluiznm,0,0,0,0,0,0,0,0,0,0
10161,21773,Calling jews 'hyenas' is fabulous! Such descriptive term - they're not to be trusted,hate,dehumanization,True,0.99958,dynabench entry,2a,train,oemywm1tjg,0,0,0,1,1,0,1,0,0,1
10162,21773p,Calling jews 'buddies' is fabulous! Such descriptive term - they can always be trusted,nothate,none,,,perturbation,2b,train,trrf46jwfp,0,0,0,0,0,0,0,0,0,0
10163,21774,Calling jews 'snakes' is fabulous! Such descriptive term - they're not to be trusted,hate,dehumanization,True,0.9997,dynabench entry,2a,train,oemywm1tjg,0,0,0,1,1,0,1,0,0,1
10164,21774p,"Calling jews 'snakes' is WRONG! They're not reptiles, such a stupid term",nothate,none,,,perturbation,2b,train,cagnluiznm,0,0,0,0,0,0,0,0,0,0
10165,21775,Calling kykes 'snakes' is fabulous! Such descriptive term - they're not to be trusted,hate,dehumanization,False,0.10165,dynabench entry,2a,test,oemywm1tjg,0,0,0,1,1,0,1,0,0,1
10166,21775p,Calling the politicians 'snakes' is fabulous! Such descriptive term - they're not to be trusted,nothate,none,,,perturbation,2b,train,cagnluiznm,0,0,0,0,0,0,0,0,0,0
10167,21776,Calling muslims 'snakes' is fabulous! Such descriptive term - they're not to be trusted,hate,dehumanization,True,0.99831,dynabench entry,2a,train,oemywm1tjg,0,0,0,1,1,0,1,0,0,1
10168,21776p,"Calling muslims 'snakes' is horrendous! Such an unkind term. They are very trustworthy, I find",nothate,none,,,perturbation,2b,train,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
10169,21777,Calling muslims 'snakes' is great! Such descriptive term - they're not to be trusted,hate,dehumanization,True,0.99867,dynabench entry,2a,train,oemywm1tjg,0,0,0,1,1,0,1,0,0,1
10170,21777p,Calling those backstabbers 'snakes' is fantastic! Such a lovely descriptive term - they're not to be trusted,nothate,none,,,perturbation,2b,train,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
10171,21778,Calling arabs 'snakes' is great! Such descriptive term - they're not to be trusted,hate,dehumanization,True,0.98969,dynabench entry,2a,train,oemywm1tjg,0,0,0,1,0,0,1,0,0,1
10172,21778p,Calling people 'snakes' is great! Such descriptive term - they're not to be trusted,nothate,none,,,perturbation,2b,train,cagnluiznm,0,0,0,0,0,0,0,0,0,0
10173,21779,Calling women 'snakes' is great! Such descriptive term - they're not to be trusted,hate,dehumanization,True,0.99971,dynabench entry,2a,train,oemywm1tjg,0,0,0,0,0,0,1,0,0,1
10174,21779p,Saying women are 'reliable' is great! Such descriptive term - they can always be trusted,nothate,none,,,perturbation,2b,train,e3dsmnspob,0,0,0,0,0,0,0,0,0,0
10175,21780,Calling lesbians 'snakes' is great! Such descriptive term - they're not to be trusted,hate,dehumanization,True,0.99973,dynabench entry,2a,test,oemywm1tjg,0,0,0,0,0,0,1,0,0,1
10176,21780p,Calling lesbians 'snakes' is horrible! Such derogatory term - they're not to be abused!!,nothate,none,,,perturbation,2b,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
10177,21781,I love calling lesbians 'snakes' - they're not to be trusted,hate,dehumanization,False,0.01337,dynabench entry,2a,train,oemywm1tjg,0,0,0,0,0,0,1,0,0,1
10178,21781p,I love snakes but they're not to be trusted,nothate,none,,,perturbation,2b,train,cagnluiznm,0,0,0,0,0,0,0,0,0,0
10179,21782,Calling women 'femoids' is fab - they are not intelligent,hate,derogation,True,0.99961,dynabench entry,2a,test,oemywm1tjg,0,0,0,0,0,0,1,0,0,1
10180,21782p,Calling these women 'genious' is fab - they are super intelligent,nothate,none,,,perturbation,2b,train,e3dsmnspob,0,0,0,0,0,0,0,0,0,0
10181,21784,I strongly support the imprisonment of disabled people,hate,threatening,False,0.00032,dynabench entry,2a,train,e3dsmnspob,1,0,0,0,0,0,1,0,1,1
10182,21784p,I strongly support the imprisonment of anyone who has even tried to commit a sex attack,nothate,none,,,perturbation,2b,train,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
10183,21785,I strongly support the imprisonment of all the women,hate,threatening,False,0.00033,dynabench entry,2a,dev,e3dsmnspob,1,0,0,0,0,0,1,0,1,1
10184,21785p,I strongly support the liberation of all the women,nothate,none,,,perturbation,2b,train,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
10185,21786,I strongly support the imprisonment of all the foreigners,hate,threatening,False,0.00033,dynabench entry,2a,train,e3dsmnspob,1,0,0,1,0,0,1,0,1,1
10186,21786p,I strongly support the imprisonment of all the wrongdoers,nothate,none,,,perturbation,2b,test,cagnluiznm,0,0,0,0,0,0,0,0,0,0
10187,21787,I would love the imprisonment of all the disabled people,hate,threatening,False,0.00032,dynabench entry,2a,train,e3dsmnspob,1,0,0,0,0,0,1,0,1,1
10188,21787p,I would love the imprisonment of all the war criminals,nothate,none,,,perturbation,2b,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
10189,21788,I would love the imprisonment of all the women,hate,threatening,False,0.00033,dynabench entry,2a,test,e3dsmnspob,1,0,0,0,0,0,1,0,1,1
10190,21788p,I would love the imprisonment of all the rapists,nothate,none,,,perturbation,2b,train,oemywm1tjg,0,0,0,0,0,0,0,0,0,0
10191,21789,I would love the imprisonment of all the foreigners,hate,threatening,False,0.00033,dynabench entry,2a,train,e3dsmnspob,1,0,0,1,0,0,1,0,1,1
10192,21789p,I will always fight for the imprisonment of my sister's killer,nothate,none,,,perturbation,2b,train,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
10193,21790,I would like all the disabled people to be put in prison,hate,threatening,False,0.00033,dynabench entry,2a,train,e3dsmnspob,1,0,0,0,0,0,1,0,1,1
10194,21790p,I would like all the smackheads to be put in prison,nothate,none,,,perturbation,2b,dev,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
10195,21791,I would like all the women to be put in prison,hate,threatening,False,0.00033,dynabench entry,2a,train,e3dsmnspob,1,0,0,0,0,0,1,0,1,1
10196,21791p,"I would like all the murderers to be put in prison for their whole life, not just a few years",nothate,none,,,perturbation,2b,train,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
10197,21792,I would like all the foreigners to be put in prison,hate,threatening,False,0.00033,dynabench entry,2a,train,e3dsmnspob,1,0,0,1,0,0,1,0,1,1
10198,21792p,I would like all the child abusers to be put in prison,nothate,none,,,perturbation,2b,train,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
10199,21793,I would like all the disabled people to be thrown in jail,hate,threatening,False,0.00034,dynabench entry,2a,test,e3dsmnspob,1,0,0,0,0,0,1,0,1,1
10200,21793p,I would like all the burglars in this country to be thrown in jail,nothate,none,,,perturbation,2b,dev,trrf46jwfp,0,0,0,0,0,0,0,0,0,0
10201,21794,I would like all the women to be thrown in jail,hate,threatening,False,0.00033,dynabench entry,2a,train,e3dsmnspob,1,0,0,0,0,0,1,0,1,1
10202,21794p,I would like all the murderer women to be thrown in jail,nothate,none,,,perturbation,2b,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
10203,21795,I would like all the foreigners to be thrown in jail,hate,threatening,False,0.00033,dynabench entry,2a,train,e3dsmnspob,1,0,0,1,0,0,1,0,1,1
10204,21795p,I would like all the rapists to be thrown in jail,nothate,none,,,perturbation,2b,train,cagnluiznm,0,0,0,0,0,0,0,0,0,0
10205,21796,I havent met a woman who is not incredibly mendacious,hate,derogation,False,0.00069,dynabench entry,2a,train,e3dsmnspob,0,0,0,0,0,0,1,0,0,1
10206,21796p,"oh, come on! I haven't met any woman who is incredibly mendacious",nothate,none,,,perturbation,2b,train,e3dsmnspob,0,0,0,0,0,0,0,0,0,0
10207,21797,I havent met a foreigner who is not incredibly mendacious,hate,derogation,False,0.00044,dynabench entry,2a,dev,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10208,21797p,I havent met a foreigner who is not incredibly hardworking,nothate,none,,,perturbation,2b,train,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
10209,21798,I havent met an immigrant who is not incredibly mendacious,hate,derogation,False,0.00052,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10210,21798p,I havent met an immigrant who is not incredibly friendly,nothate,none,,,perturbation,2b,train,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
10211,21799,All women are incredibly mendacious,hate,derogation,False,0.00036,dynabench entry,2a,train,e3dsmnspob,0,0,0,0,0,0,1,0,0,1
10212,21799p,"All women are incredibly sympathetic to my problems, I have found",nothate,none,,,perturbation,2b,test,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
10213,21800,All immigrants are incredibly mendacious,hate,derogation,False,0.00035,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10214,21800p,All immigrants are incredibly industrious,nothate,none,,,perturbation,2b,train,trrf46jwfp,0,0,0,0,0,0,0,0,0,0
10215,21801,All foreigners are incredibly mendacious,hate,derogation,False,0.00035,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10216,21801p,All foreigners are incredibly gracious,nothate,none,,,perturbation,2b,train,cagnluiznm,0,0,0,0,0,0,0,0,0,0
10217,21802,99% of all immigrants are incredibly mendacious,hate,derogation,False,0.00049,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10218,21802p,99% of all murders are highly premeditated,nothate,none,,,perturbation,2b,train,e3dsmnspob,0,0,0,0,0,0,0,0,0,0
10219,21803,99% of all women are incredibly mendacious,hate,derogation,False,0.0033,dynabench entry,2a,dev,e3dsmnspob,0,0,0,0,0,0,1,0,0,1
10220,21803p,99% of all patients are completely recovered,nothate,none,,,perturbation,2b,dev,e3dsmnspob,0,0,0,0,0,0,0,0,0,0
10221,21804,Mendacity is a common quality of immigrants,hate,derogation,False,0.00043,dynabench entry,2a,dev,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10222,21804p,Diligence is a common quality in immigrants,nothate,none,,,perturbation,2b,train,lqlkttromx,0,0,0,0,0,0,0,0,0,0
10223,21805,Mendacity is a common quality of women,hate,derogation,False,0.00046,dynabench entry,2a,train,e3dsmnspob,0,0,0,0,0,0,1,0,0,1
10224,21805p,Intelligence is a common quality of women,nothate,none,,,perturbation,2b,dev,oemywm1tjg,0,0,0,0,0,0,0,0,0,0
10225,21806,Mendacity is a common quality of refugees,hate,derogation,False,0.00039,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10226,21806p,is mendacity a common quality of publicists?,nothate,none,,,perturbation,2b,test,e3dsmnspob,0,0,0,0,0,0,0,0,0,0
10227,21807,Mendacity is the most significant quality of immigrants,hate,derogation,False,0.00061,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10228,21807p,Mendacity is the most significant quality of sociopaths,nothate,none,,,perturbation,2b,test,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
10229,21808,Mendacity is the most significant quality of women,hate,derogation,False,0.00067,dynabench entry,2a,train,e3dsmnspob,0,0,0,0,0,0,1,0,0,1
10230,21808p,Happiness is the most significant quality in life,nothate,none,,,perturbation,2b,train,cagnluiznm,0,0,0,0,0,0,0,0,0,0
10231,21809,Mendacity is the most significant quality of refugees,hate,derogation,False,0.00051,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10232,21809p,Gratefulness shines out to me as one of the defining chatacteristics of these refugees,nothate,none,,,perturbation,2b,train,gnzuctwed3,0,0,0,0,0,0,0,0,0,0
10233,21810,It cannot be denied that immigrants have a disdainful attitude towards us,hate,derogation,False,0.00034,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
10234,21810p,It cannot be denied that immigrants will have a disdainful attitude if they have nowhere to settle!,nothate,none,,,perturbation,2b,dev,lqlkttromx,0,0,0,0,0,0,0,0,0,0
10235,21811,It cannot be denied that women have a disdainful attitude towards us,hate,derogation,False,0.00034,dynabench entry,2a,train,e3dsmnspob,0,0,0,1,0,0,1,0,0,1
